8.678823163500000604e+00 6.515677900199999151e+00 7.504887015999998745e+00 7.511138775875000562e+00 7.726871077172414282e+00 8.283569574999999574e+00 6.576530990000000187e+00 8.094065606166665816e+00 8.411330084500001192e+00
8.678823163500000604e+00 6.753683957999999876e+00 5.295707336999999626e+00 4.797559519750000057e+00 8.055291459999999404e+00 5.840914510000000170e+00 5.162349992000000221e+00 5.606977783499999646e+00 6.619862870000000399e+00
5.255539275000000288e+00 7.690919316999998756e+00 4.936329481999999658e+00 5.309006412249999585e+00 4.712451591999999856e+00 5.543951993000000300e+00 5.353150992499999816e+00 5.750487157749999412e+00 6.185175013874999905e+00
5.354077239000000432e+00 6.966886262499999205e+00 4.756525010999999914e+00 5.077329279666666473e+00 6.656757588285714178e+00 6.650083521500000039e+00 4.408698977000000241e+00 5.938075722499999820e+00 7.077790196000000478e+00
4.911078124499999475e+00 8.694134378999997637e+00 6.725329694999999219e+00 5.082798457600000042e+00 6.795990373600000467e+00 6.947178840999999494e+00 4.833265677333333343e+00 5.948311309200000174e+00 5.719187090000000140e+00
4.911078124499999475e+00 7.218302709999998790e+00 6.971816202499999449e+00 4.662306813499999869e+00 7.214388837499999596e+00 5.789183591999999656e+00 4.306229118000000078e+00 5.127270213600000126e+00 5.264003710999999974e+00
4.911078124499999475e+00 6.064690417249998688e+00 6.518253309874999069e+00 5.590280061687499469e+00 6.833098186500000004e+00 6.375888254333332839e+00 5.341058686166666902e+00 5.740291533999999807e+00 6.931279812999999734e+00
5.297491278666666581e+00 7.229099578499999623e+00 5.251209169000000010e+00 5.530409058333333405e+00 6.817152662999999890e+00 5.951540275500000199e+00 4.927379429000000144e+00 5.333835481499999531e+00 6.132557647249999633e+00
5.591153675000000156e+00 7.584227322000000271e+00 4.992602970000000084e+00 5.261506014166666745e+00 6.803137090875000403e+00 6.267028288999999752e+00 4.136904605999999873e+00 6.005566872000000167e+00 5.950475874000000331e+00
7.927944455599998719e+00 9.040717922000002460e+00 7.020113910000000068e+00 7.273971414666665858e+00 8.581038464275861699e+00 7.824968766499999617e+00 8.433710663500001203e+00 8.253117766249999931e+00 9.044307621999999824e+00
